nohup: ignoring input
nohup: ignoring input
SGCN!

use cuda: True
Namespace(name='cora', k=None, lr=0.0005, n_clusters=7, n_z=10, cuda=True, pretrain_path='data/cora.pkl', n_input=1433)
SDCN(
  (ae): AE(
    (enc_1): Linear(in_features=1433, out_features=500, bias=True)
    (enc_2): Linear(in_features=500, out_features=500, bias=True)
    (enc_3): Linear(in_features=500, out_features=2000, bias=True)
    (z_layer): Linear(in_features=2000, out_features=10, bias=True)
    (dec_1): Linear(in_features=10, out_features=2000, bias=True)
    (dec_2): Linear(in_features=2000, out_features=500, bias=True)
    (dec_3): Linear(in_features=500, out_features=500, bias=True)
    (x_bar_layer): Linear(in_features=500, out_features=1433, bias=True)
  )
  (gnn_1): GNNLayer()
  (gnn_2): GNNLayer()
  (gnn_3): GNNLayer()
  (gnn_4): GNNLayer()
  (gnn_5): GNNLayer()
)
46P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


47Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
47Z :acc 0.6086 , nmi 0.3972 , ari 0.3428 , f1 0.4705
47P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


48Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
48Z :acc 0.6038 , nmi 0.3909 , ari 0.3339 , f1 0.4669
48P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


49Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
49Z :acc 0.6045 , nmi 0.3988 , ari 0.3338 , f1 0.4683
49P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


50Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
50Z :acc 0.6034 , nmi 0.3942 , ari 0.3338 , f1 0.4672
50P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


51Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
51Z :acc 0.6041 , nmi 0.3916 , ari 0.3345 , f1 0.4675
51P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


52Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
52Z :acc 0.6019 , nmi 0.3955 , ari 0.3290 , f1 0.4662
52P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


53Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
53Z :acc 0.6027 , nmi 0.3898 , ari 0.3322 , f1 0.4663
53P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


54Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
54Z :acc 0.6001 , nmi 0.3898 , ari 0.3280 , f1 0.4648
54P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


55Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
55Z :acc 0.5993 , nmi 0.3893 , ari 0.3246 , f1 0.4642
55P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


56Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
56Z :acc 0.6038 , nmi 0.3890 , ari 0.3338 , f1 0.4667
56P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


57Q :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926
57Z :acc 0.5997 , nmi 0.3894 , ari 0.3260 , f1 0.4652
57P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


58Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
58Z :acc 0.5968 , nmi 0.3880 , ari 0.3214 , f1 0.4629
58P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


59Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
59Z :acc 0.6023 , nmi 0.3869 , ari 0.3317 , f1 0.4659
59P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


60Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
60Z :acc 0.6001 , nmi 0.3893 , ari 0.3262 , f1 0.4654
60P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


61Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
61Z :acc 0.5960 , nmi 0.3849 , ari 0.3213 , f1 0.4635
61P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


62Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
62Z :acc 0.6027 , nmi 0.3870 , ari 0.3326 , f1 0.4669
62P :acc 0.5462 , nmi 0.2890 , ari 0.2594 , f1 0.4926


63Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
63Z :acc 0.5938 , nmi 0.3868 , ari 0.3164 , f1 0.4613
63P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


64Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
64Z :acc 0.6056 , nmi 0.3857 , ari 0.3393 , f1 0.4694
64P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


65Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
65Z :acc 0.5908 , nmi 0.3838 , ari 0.3124 , f1 0.4599
65P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


66Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
66Z :acc 0.6064 , nmi 0.3874 , ari 0.3397 , f1 0.4697
66P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


67Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
67Z :acc 0.5960 , nmi 0.3865 , ari 0.3217 , f1 0.4633
67P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


68Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
68Z :acc 0.5971 , nmi 0.3851 , ari 0.3232 , f1 0.4648
68P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


69Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
69Z :acc 0.6052 , nmi 0.3882 , ari 0.3389 , f1 0.4685
69P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


70Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
70Z :acc 0.5905 , nmi 0.3825 , ari 0.3117 , f1 0.4602
70P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


71Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
71Z :acc 0.6023 , nmi 0.3871 , ari 0.3352 , f1 0.4679
71P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


72Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
72Z :acc 0.5971 , nmi 0.3870 , ari 0.3225 , f1 0.4646
72P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


73Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
73Z :acc 0.6012 , nmi 0.3877 , ari 0.3341 , f1 0.4680
73P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


74Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
74Z :acc 0.5971 , nmi 0.3849 , ari 0.3274 , f1 0.4658
74P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


75Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
75Z :acc 0.5964 , nmi 0.3865 , ari 0.3222 , f1 0.4647
75P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


76Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
76Z :acc 0.6023 , nmi 0.3835 , ari 0.3355 , f1 0.4673
76P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


77Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
77Z :acc 0.5846 , nmi 0.3848 , ari 0.3038 , f1 0.4599
77P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


78Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
78Z :acc 0.6038 , nmi 0.3824 , ari 0.3390 , f1 0.4688
78P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


79Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
79Z :acc 0.5897 , nmi 0.3850 , ari 0.3115 , f1 0.4607
79P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


80Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
80Z :acc 0.5990 , nmi 0.3834 , ari 0.3312 , f1 0.4668
80P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


81Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
81Z :acc 0.5971 , nmi 0.3858 , ari 0.3279 , f1 0.4686
81P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


82Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
82Z :acc 0.5916 , nmi 0.3825 , ari 0.3153 , f1 0.4652
82P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


83Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
83Z :acc 0.5990 , nmi 0.3793 , ari 0.3324 , f1 0.4648
83P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


84Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
84Z :acc 0.5853 , nmi 0.3794 , ari 0.3080 , f1 0.4608
84P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


85Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
85Z :acc 0.5953 , nmi 0.3814 , ari 0.3250 , f1 0.4647
85P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


86Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
86Z :acc 0.5975 , nmi 0.3789 , ari 0.3301 , f1 0.4656
86P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


87Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
87Z :acc 0.5864 , nmi 0.3774 , ari 0.3093 , f1 0.4627
87P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


88Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
88Z :acc 0.5949 , nmi 0.3774 , ari 0.3280 , f1 0.4656
88P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


89Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
89Z :acc 0.5846 , nmi 0.3731 , ari 0.3048 , f1 0.4597
89P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


90Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
90Z :acc 0.5934 , nmi 0.3745 , ari 0.3253 , f1 0.4639
90P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


91Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
91Z :acc 0.5860 , nmi 0.3783 , ari 0.3093 , f1 0.4631
91P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


92Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
92Z :acc 0.5942 , nmi 0.3750 , ari 0.3258 , f1 0.4642
92P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


93Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
93Z :acc 0.5809 , nmi 0.3713 , ari 0.3011 , f1 0.4595
93P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


94Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
94Z :acc 0.5908 , nmi 0.3737 , ari 0.3227 , f1 0.4626
94P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


95Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
95Z :acc 0.5831 , nmi 0.3681 , ari 0.3071 , f1 0.4576
95P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


96Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
96Z :acc 0.5901 , nmi 0.3755 , ari 0.3211 , f1 0.4618
96P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


97Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
97Z :acc 0.5820 , nmi 0.3707 , ari 0.3081 , f1 0.4583
97P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


98Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
98Z :acc 0.5871 , nmi 0.3726 , ari 0.3154 , f1 0.4611
98P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


99Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
99Z :acc 0.5894 , nmi 0.3751 , ari 0.3201 , f1 0.4616
99P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


100Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
100Z :acc 0.5794 , nmi 0.3660 , ari 0.3026 , f1 0.4575
100P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


101Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
101Z :acc 0.5879 , nmi 0.3684 , ari 0.3198 , f1 0.4605
101P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


102Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
102Z :acc 0.5768 , nmi 0.3659 , ari 0.2964 , f1 0.4584
102P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


103Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
103Z :acc 0.5901 , nmi 0.3547 , ari 0.3242 , f1 0.4643
103P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


104Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
104Z :acc 0.5635 , nmi 0.3656 , ari 0.2648 , f1 0.4556
104P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


105Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
105Z :acc 0.5827 , nmi 0.3466 , ari 0.3160 , f1 0.4613
105P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


106Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
106Z :acc 0.5827 , nmi 0.3655 , ari 0.3106 , f1 0.4662
106P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


107Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
107Z :acc 0.5757 , nmi 0.3698 , ari 0.2926 , f1 0.4623
107P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


108Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
108Z :acc 0.5868 , nmi 0.3619 , ari 0.3211 , f1 0.4630
108P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


109Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
109Z :acc 0.5849 , nmi 0.3589 , ari 0.3171 , f1 0.4701
109P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


110Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
110Z :acc 0.5761 , nmi 0.3660 , ari 0.2935 , f1 0.4659
110P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


111Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
111Z :acc 0.5853 , nmi 0.3695 , ari 0.3132 , f1 0.4672
111P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


112Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
112Z :acc 0.5835 , nmi 0.3524 , ari 0.3141 , f1 0.4700
112P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


113Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
113Z :acc 0.5764 , nmi 0.3616 , ari 0.2999 , f1 0.4680
113P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


114Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
114Z :acc 0.5827 , nmi 0.3671 , ari 0.3062 , f1 0.4696
114P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


115Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
115Z :acc 0.5879 , nmi 0.3633 , ari 0.3208 , f1 0.4784
115P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


116Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
116Z :acc 0.5842 , nmi 0.3589 , ari 0.3126 , f1 0.4835
116P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


117Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
117Z :acc 0.5816 , nmi 0.3644 , ari 0.3027 , f1 0.4791
117P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


118Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
118Z :acc 0.5886 , nmi 0.3650 , ari 0.3154 , f1 0.4833
118P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


119Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
119Z :acc 0.5938 , nmi 0.3662 , ari 0.3227 , f1 0.4995
119P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


120Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
120Z :acc 0.5912 , nmi 0.3692 , ari 0.3136 , f1 0.5034
120P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


121Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
121Z :acc 0.5945 , nmi 0.3668 , ari 0.3177 , f1 0.5063
121P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


122Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
122Z :acc 0.5997 , nmi 0.3683 , ari 0.3278 , f1 0.5097
122P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


123Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
123Z :acc 0.5916 , nmi 0.3663 , ari 0.3132 , f1 0.5092
123P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


124Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
124Z :acc 0.5956 , nmi 0.3661 , ari 0.3177 , f1 0.5180
124P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


125Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
125Z :acc 0.5960 , nmi 0.3633 , ari 0.3193 , f1 0.5169
125P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


126Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
126Z :acc 0.5964 , nmi 0.3692 , ari 0.3183 , f1 0.5188
126P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


127Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
127Z :acc 0.6004 , nmi 0.3670 , ari 0.3224 , f1 0.5265
127P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


128Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
128Z :acc 0.6027 , nmi 0.3681 , ari 0.3270 , f1 0.5285
128P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


129Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
129Z :acc 0.5986 , nmi 0.3711 , ari 0.3191 , f1 0.5245
129P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


130Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
130Z :acc 0.6023 , nmi 0.3660 , ari 0.3234 , f1 0.5304
130P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


131Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
131Z :acc 0.6082 , nmi 0.3702 , ari 0.3342 , f1 0.5350
131P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


132Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
132Z :acc 0.5997 , nmi 0.3667 , ari 0.3215 , f1 0.5287
132P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


133Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
133Z :acc 0.6019 , nmi 0.3668 , ari 0.3259 , f1 0.5342
133P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


134Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
134Z :acc 0.6049 , nmi 0.3657 , ari 0.3285 , f1 0.5360
134P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


135Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
135Z :acc 0.5990 , nmi 0.3648 , ari 0.3197 , f1 0.5310
135P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


136Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
136Z :acc 0.6045 , nmi 0.3684 , ari 0.3313 , f1 0.5365
136P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


137Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
137Z :acc 0.5993 , nmi 0.3636 , ari 0.3218 , f1 0.5358
137P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


138Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
138Z :acc 0.6027 , nmi 0.3630 , ari 0.3288 , f1 0.5359
138P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


139Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
139Z :acc 0.6052 , nmi 0.3710 , ari 0.3302 , f1 0.5368
139P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


140Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
140Z :acc 0.5990 , nmi 0.3565 , ari 0.3231 , f1 0.5356
140P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


141Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
141Z :acc 0.5919 , nmi 0.3593 , ari 0.3100 , f1 0.5290
141P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


142Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
142Z :acc 0.6097 , nmi 0.3622 , ari 0.3426 , f1 0.5394
142P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


143Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
143Z :acc 0.5890 , nmi 0.3599 , ari 0.3010 , f1 0.5283
143P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


144Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
144Z :acc 0.6004 , nmi 0.3524 , ari 0.3285 , f1 0.5340
144P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


145Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
145Z :acc 0.5979 , nmi 0.3693 , ari 0.3174 , f1 0.5323
145P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


146Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
146Z :acc 0.6067 , nmi 0.3642 , ari 0.3332 , f1 0.5413
146P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


147Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
147Z :acc 0.5993 , nmi 0.3569 , ari 0.3255 , f1 0.5360
147P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


148Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
148Z :acc 0.5953 , nmi 0.3658 , ari 0.3121 , f1 0.5333
148P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


149Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
149Z :acc 0.6049 , nmi 0.3565 , ari 0.3358 , f1 0.5378
149P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


150Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
150Z :acc 0.5975 , nmi 0.3602 , ari 0.3208 , f1 0.5369
150P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


151Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
151Z :acc 0.5956 , nmi 0.3624 , ari 0.3131 , f1 0.5340
151P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


152Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
152Z :acc 0.6041 , nmi 0.3546 , ari 0.3342 , f1 0.5363
152P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


153Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
153Z :acc 0.5990 , nmi 0.3618 , ari 0.3212 , f1 0.5360
153P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


154Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
154Z :acc 0.5945 , nmi 0.3571 , ari 0.3157 , f1 0.5358
154P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


155Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
155Z :acc 0.5971 , nmi 0.3523 , ari 0.3236 , f1 0.5341
155P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


156Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
156Z :acc 0.6016 , nmi 0.3653 , ari 0.3249 , f1 0.5363
156P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


157Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
157Z :acc 0.5975 , nmi 0.3563 , ari 0.3236 , f1 0.5346
157P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


158Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
158Z :acc 0.5982 , nmi 0.3561 , ari 0.3247 , f1 0.5368
